Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.076,-0.286,9.938,0.244,0.549,0.244
0.028,-0.286,9.935,0.244,0.549,0.183
0.002,-0.284,9.932,0.183,0.610,0.183
-0.002,-0.280,9.946,0.244,0.549,0.183
0.036,-0.278,9.932,0.244,0.549,0.183
0.065,-0.286,9.938,0.244,0.549,0.183
0.080,-0.283,9.939,0.244,0.549,0.183
0.071,-0.280,9.940,0.183,0.610,0.183
0.034,-0.300,9.942,0.183,0.549,0.122
-0.001,-0.291,9.929,0.244,0.549,0.183
0.001,-0.278,9.937,0.244,0.549,0.244
0.039,-0.284,9.944,0.244,0.610,0.183
0.067,-0.291,9.950,0.244,0.549,0.183
0.077,-0.284,9.950,0.244,0.549,0.183
0.065,-0.273,9.931,0.244,0.549,0.183
0.035,-0.289,9.926,0.244,0.549,0.183
0.014,-0.293,9.935,0.244,0.610,0.183
0.016,-0.284,9.935,0.244,0.549,0.183
0.042,-0.275,9.935,0.244,0.549,0.122
0.070,-0.283,9.941,0.183,0.549,0.244
0.082,-0.297,9.944,0.244,0.549,0.183
0.060,-0.289,9.938,0.305,0.610,0.183
0.026,-0.274,9.941,0.244,0.610,0.183
0.008,-0.281,9.937,0.244,0.610,0.183
0.020,-0.284,9.937,0.244,0.610,0.183
0.065,-0.277,9.931,0.244,0.610,0.244
0.078,-0.268,9.941,0.244,0.610,0.244
0.065,-0.277,9.946,0.183,0.549,0.183
0.034,-0.288,9.935,0.183,0.549,0.183
-0.004,-0.320,9.935,0.183,0.549,0.183
0.002,-0.274,9.936,0.244,0.549,0.244
0.024,-0.284,9.931,0.183,0.610,0.183
0.058,-0.297,9.946,0.183,0.549,0.183
0.086,-0.300,9.945,0.244,0.610,0.244
0.080,-0.283,9.947,0.244,0.610,0.183
0.032,-0.305,9.964,0.183,0.488,0.183
-0.004,-0.286,9.966,0.244,0.427,0.122
-0.002,-0.262,9.918,0.305,0.427,0.183
0.056,-0.294,9.913,0.244,0.488,0.183
0.119,-0.302,9.931,0.244,0.610,0.122
0.102,-0.267,9.932,0.244,0.671,0.183
0.044,-0.268,9.943,0.183,0.732,0.183
0.013,-0.323,9.965,0.183,0.671,0.183
-0.031,-0.293,9.966,0.244,0.488,0.183
0.013,-0.283,9.940,0.244,0.427,0.183
0.092,-0.303,9.919,0.244,0.488,0.183
0.119,-0.273,9.927,0.366,0.610,0.122
0.060,-0.250,9.938,0.305,0.671,0.183
0.012,-0.304,9.946,0.183,0.671,0.183
0.004,-0.314,9.950,0.244,0.610,0.183
-0.013,-0.296,9.956,0.305,0.549,0.244
0.023,-0.270,9.921,0.244,0.427,0.183
0.102,-0.279,9.921,0.183,0.488,0.183
0.124,-0.257,9.920,0.183,0.610,0.183
0.056,-0.292,9.944,0.183,0.671,0.244
-0.011,-0.290,9.956,0.183,0.671,0.183
-0.021,-0.326,9.951,0.183,0.549,0.183
-0.001,-0.299,9.938,0.244,0.427,0.122
0.062,-0.278,9.929,0.305,0.366,0.183
0.133,-0.233,9.916,0.305,0.549,0.183
0.123,-0.269,9.923,0.183,0.671,0.122
0.028,-0.318,9.948,0.122,0.671,0.244
-0.033,-0.329,9.959,0.183,0.610,0.183
-0.014,-0.311,9.951,0.305,0.427,0.122
0.037,-0.242,9.925,0.305,0.427,0.122
0.105,-0.257,9.927,0.244,0.549,0.183
0.154,-0.273,9.935,0.244,0.732,0.244
0.035,-0.280,9.952,0.183,0.732,0.244
-0.034,-0.324,9.966,0.183,0.671,0.183
-0.023,-0.335,9.955,0.244,0.427,0.183
0.023,-0.277,9.932,0.305,0.427,0.183
0.090,-0.236,9.912,0.305,0.549,0.183
0.141,-0.263,9.924,0.183,0.671,0.183
0.063,-0.307,9.953,0.183,0.732,0.244
-0.031,-0.310,9.954,0.183,0.671,0.244
-0.040,-0.333,9.955,0.244,0.488,0.183
0.017,-0.297,9.920,0.366,0.427,0.122
0.106,-0.226,9.922,0.305,0.488,0.122
0.143,-0.245,9.925,0.183,0.610,0.183
0.065,-0.284,9.940,0.122,0.732,0.244
-0.003,-0.289,9.949,0.122,0.732,0.183
-0.025,-0.332,9.963,0.122,0.610,0.183
-0.005,-0.295,9.953,0.244,0.488,0.122
0.056,-0.289,9.929,0.305,0.488,0.122
0.136,-0.248,9.926,0.244,0.549,0.122
0.127,-0.280,9.934,0.244,0.671,0.183
0.017,-0.268,9.954,0.183,0.732,0.183
-0.047,-0.303,9.957,0.183,0.671,0.244
-0.031,-0.334,9.940,0.122,0.488,0.183
0.039,-0.301,9.926,0.244,0.488,0.183
0.118,-0.267,9.937,0.366,0.549,0.183
0.154,-0.253,9.928,0.305,0.610,0.122
0.055,-0.271,9.934,0.244,0.671,0.244
-0.022,-0.281,9.950,0.244,0.732,0.183
-0.055,-0.303,9.952,0.183,0.610,0.183
-0.036,-0.319,9.936,0.183,0.549,0.183
0.075,-0.274,9.941,0.244,0.488,0.122
0.185,-0.268,9.923,0.305,0.549,0.183
0.136,-0.244,9.924,0.305,0.610,0.183
0.004,-0.281,9.929,0.183,0.671,0.244
-0.063,-0.293,9.940,0.183,0.610,0.183
-0.056,-0.324,9.939,0.183,0.610,0.183
0.023,-0.270,9.944,0.244,0.549,0.183
0.120,-0.289,9.941,0.183,0.488,0.183
0.177,-0.280,9.925,0.244,0.549,0.122
0.071,-0.283,9.937,0.183,0.610,0.183
-0.026,-0.282,9.947,0.244,0.549,0.183
-0.044,-0.294,9.944,0.244,0.610,0.122
-0.020,-0.290,9.940,0.244,0.610,0.183
0.048,-0.277,9.944,0.244,0.549,0.183
0.136,-0.293,9.932,0.183,0.549,0.183
0.121,-0.284,9.929,0.244,0.610,0.183
0.025,-0.280,9.945,0.244,0.610,0.183
-0.021,-0.300,9.934,0.244,0.610,0.244
-0.034,-0.287,9.938,0.244,0.610,0.183
0.007,-0.291,9.938,0.244,0.610,0.183
0.079,-0.277,9.949,0.244,0.549,0.183
0.148,-0.289,9.939,0.244,0.549,0.183
0.090,-0.274,9.932,0.244,0.610,0.183
0.004,-0.291,9.938,0.244,0.610,0.183
-0.029,-0.288,9.943,0.305,0.610,0.122
-0.013,-0.286,9.940,0.244,0.610,0.183
0.043,-0.281,9.932,0.244,0.549,0.122
0.103,-0.293,9.934,0.183,0.610,0.183
0.121,-0.285,9.935,0.244,0.610,0.183
0.062,-0.271,9.939,0.305,0.549,0.183
-0.004,-0.284,9.938,0.244,0.610,0.183
-0.042,-0.303,9.938,0.244,0.610,0.183
-0.006,-0.292,9.930,0.244,0.549,0.183
0.054,-0.272,9.932,0.244,0.549,0.183
0.102,-0.286,9.935,0.244,0.610,0.183
0.098,-0.283,9.936,0.244,0.610,0.183
0.040,-0.275,9.939,0.244,0.610,0.183
-0.008,-0.284,9.937,0.244,0.549,0.183
-0.017,-0.295,9.938,0.244,0.549,0.183
0.013,-0.277,9.944,0.244,0.549,0.122
0.080,-0.283,9.946,0.244,0.549,0.183
0.110,-0.280,9.938,0.244,0.549,0.183
0.078,-0.276,9.938,0.244,0.549,0.183
0.020,-0.284,9.932,0.305,0.610,0.183
-0.011,-0.299,9.936,0.244,0.549,0.183
0.005,-0.295,9.935,0.244,0.549,0.183
0.030,-0.278,9.949,0.244,0.549,0.183
0.071,-0.293,9.928,0.183,0.549,0.183
0.101,-0.280,9.934,0.244,0.610,0.244
0.071,-0.281,9.933,0.183,0.610,0.122
0.026,-0.274,9.937,0.183,0.549,0.183
-0.003,-0.291,9.935,0.244,0.610,0.183
0.001,-0.284,9.947,0.244,0.549,0.122
0.049,-0.278,9.938,0.183,0.549,0.122
0.077,-0.283,9.931,0.244,0.549,0.183
0.080,-0.291,9.944,0.244,0.549,0.183
0.062,-0.274,9.938,0.183,0.610,0.183
0.019,-0.290,9.938,0.183,0.549,0.183
-0.005,-0.293,9.945,0.183,0.549,0.122
0.002,-0.287,9.940,0.244,0.549,0.183
0.048,-0.289,9.941,0.244,0.610,0.183
0.086,-0.288,9.929,0.244,0.610,0.244
0.086,-0.285,9.929,0.244,0.549,0.183
0.037,-0.276,9.934,0.183,0.610,0.183
0.014,-0.301,9.935,0.244,0.610,0.183
0.017,-0.293,9.944,0.183,0.549,0.183
0.026,-0.277,9.947,0.244,0.549,0.183
0.053,-0.296,9.946,0.244,0.610,0.183
0.056,-0.284,9.933,0.244,0.549,0.183
0.063,-0.307,9.932,0.183,0.488,0.183
0.025,-0.286,9.927,0.244,0.549,0.122
0.019,-0.301,9.936,0.244,0.549,0.183
0.088,-0.263,9.944,0.244,0.610,0.122
0.071,-0.294,9.921,0.183,0.671,0.183
0.007,-0.233,9.944,0.183,0.671,0.183
0.011,-0.312,9.956,0.122,0.610,0.244
0.052,-0.295,9.941,0.183,0.488,0.183
0.034,-0.331,9.931,0.244,0.549,0.183
0.042,-0.276,9.928,0.305,0.549,0.122
0.096,-0.310,9.923,0.305,0.610,0.122
0.029,-0.222,9.946,0.305,0.671,0.122
0.002,-0.271,9.960,0.183,0.549,0.244
0.034,-0.328,9.939,0.122,0.488,0.183
0.055,-0.323,9.929,0.244,0.488,0.183
0.052,-0.285,9.932,0.366,0.549,0.122
0.075,-0.275,9.935,0.366,0.671,0.122
0.019,-0.256,9.958,0.244,0.610,0.244
0.034,-0.291,9.959,0.122,0.427,0.183
0.065,-0.335,9.937,0.183,0.427,0.183
0.019,-0.296,9.916,0.305,0.488,0.183
0.071,-0.264,9.912,0.366,0.610,0.122
0.083,-0.201,9.935,0.366,0.732,0.183
-0.001,-0.233,9.962,0.122,0.732,0.244
0.023,-0.384,9.968,0.000,0.488,0.183
0.054,-0.363,9.929,0.183,0.366,0.183
0.049,-0.233,9.920,0.366,0.427,0.183
0.077,-0.288,9.929,0.305,0.549,0.122
0.077,-0.271,9.922,0.366,0.732,0.122
-0.040,-0.191,9.959,0.305,0.793,0.244
-0.014,-0.323,9.963,0.000,0.549,0.244
0.098,-0.387,9.943,0.122,0.366,0.183
0.089,-0.264,9.917,0.366,0.427,0.183
0.059,-0.243,9.920,0.305,0.610,0.122
0.066,-0.298,9.917,0.244,0.732,0.183
-0.022,-0.191,9.944,0.305,0.793,0.244
-0.025,-0.303,9.979,0.000,0.549,0.183
0.079,-0.427,9.934,0.061,0.366,0.122
0.116,-0.302,9.907,0.488,0.488,0.183
0.069,-0.178,9.931,0.427,0.671,0.122
0.046,-0.291,9.935,0.244,0.671,0.122
-0.055,-0.249,9.947,0.244,0.671,0.244
-0.026,-0.276,9.952,0.061,0.549,0.244
0.106,-0.366,9.952,0.061,0.427,0.183
0.127,-0.335,9.923,0.305,0.488,0.183
0.050,-0.231,9.929,0.366,0.610,0.122
0.048,-0.289,9.938,0.244,0.610,0.122
-0.017,-0.260,9.943,0.305,0.671,0.183
-0.066,-0.237,9.941,0.244,0.610,0.183
0.041,-0.344,9.947,0.061,0.488,0.183
0.180,-0.349,9.936,0.244,0.488,0.122
0.108,-0.217,9.916,0.366,0.549,0.183
0.005,-0.227,9.930,0.183,0.610,0.183
0.001,-0.363,9.945,0.061,0.610,0.122
-0.017,-0.291,9.953,0.305,0.549,0.122
-0.001,-0.245,9.938,0.305,0.549,0.183
0.065,-0.318,9.943,0.183,0.488,0.183
0.145,-0.294,9.940,0.244,0.549,0.183
0.096,-0.235,9.934,0.305,0.610,0.183
0.009,-0.295,9.941,0.183,0.549,0.183
-0.021,-0.333,9.951,0.183,0.549,0.122
-0.013,-0.237,9.942,0.305,0.549,0.183
0.042,-0.279,9.940,0.183,0.549,0.183
0.102,-0.333,9.941,0.183,0.549,0.183
0.122,-0.286,9.939,0.305,0.549,0.183
0.054,-0.232,9.933,0.244,0.610,0.183
0.002,-0.321,9.943,0.183,0.549,0.183
-0.019,-0.309,9.940,0.305,0.610,0.183
-0.004,-0.241,9.934,0.305,0.610,0.183
0.062,-0.279,9.938,0.183,0.549,0.122
0.112,-0.322,9.941,0.183,0.610,0.183
0.090,-0.260,9.934,0.244,0.610,0.183
0.030,-0.251,9.940,0.244,0.549,0.183
-0.001,-0.323,9.949,0.183,0.549,0.183
-0.017,-0.294,9.948,0.305,0.549,0.122
0.003,-0.254,9.937,0.305,0.549,0.183
0.054,-0.296,9.944,0.183,0.549,0.183
0.151,-0.317,9.938,0.183,0.549,0.183
0.093,-0.257,9.931,0.305,0.549,0.183
-0.016,-0.276,9.944,0.183,0.549,0.183
-0.023,-0.314,9.953,0.183,0.610,0.183
0.001,-0.278,9.936,0.244,0.549,0.183
0.050,-0.272,9.929,0.244,0.549,0.183
0.107,-0.291,9.945,0.183,0.549,0.183
0.101,-0.287,9.935,0.305,0.610,0.183
0.030,-0.254,9.935,0.305,0.610,0.183
-0.013,-0.300,9.939,0.183,0.549,0.244
-0.021,-0.291,9.943,0.183,0.549,0.183
0.031,-0.281,9.945,0.244,0.610,0.183
0.118,-0.275,9.937,0.183,0.549,0.183
0.117,-0.305,9.928,0.244,0.549,0.183
0.032,-0.296,9.946,0.305,0.610,0.183
-0.009,-0.281,9.949,0.244,0.610,0.122
0.003,-0.312,9.947,0.244,0.610,0.183
0.008,-0.281,9.943,0.244,0.549,0.183
0.043,-0.278,9.944,0.244,0.549,0.183
0.107,-0.272,9.941,0.183,0.549,0.183
0.098,-0.302,9.940,0.183,0.549,0.183
0.032,-0.278,9.951,0.244,0.549,0.122
-0.017,-0.294,9.938,0.183,0.610,0.183
0.001,-0.286,9.943,0.244,0.549,0.122
0.030,-0.302,9.946,0.244,0.610,0.183
0.076,-0.293,9.944,0.305,0.549,0.183
0.109,-0.281,9.932,0.305,0.549,0.183
0.085,-0.259,9.937,0.244,0.549,0.183
-0.006,-0.281,9.942,0.183,0.610,0.183
-0.060,-0.292,9.941,0.122,0.549,0.183
-0.009,-0.332,9.941,0.183,0.549,0.183
0.100,-0.265,9.931,0.244,0.549,0.183
0.188,-0.287,9.939,0.244,0.549,0.183
0.079,-0.307,9.946,0.305,0.610,0.183
-0.026,-0.278,9.940,0.366,0.671,0.183
-0.053,-0.266,9.949,0.305,0.610,0.183
-0.038,-0.294,9.949,0.122,0.488,0.183
0.047,-0.309,9.943,0.183,0.549,0.183
0.209,-0.255,9.934,0.244,0.549,0.183
0.162,-0.277,9.924,0.244,0.549,0.183
-0.014,-0.292,9.941,0.244,0.610,0.183
-0.065,-0.297,9.941,0.244,0.610,0.183
-0.035,-0.303,9.940,0.244,0.549,0.183
0.022,-0.284,9.941,0.244,0.549,0.183
0.131,-0.288,9.946,0.244,0.488,0.122
0.171,-0.263,9.925,0.183,0.610,0.183
0.044,-0.312,9.929,0.183,0.610,0.183
-0.029,-0.291,9.935,0.244,0.610,0.183
-0.041,-0.282,9.937,0.244,0.549,0.183
-0.011,-0.281,9.944,0.183,0.549,0.183
0.080,-0.308,9.940,0.244,0.549,0.183
0.165,-0.286,9.929,0.305,0.549,0.183
0.090,-0.272,9.947,0.244,0.549,0.183
-0.009,-0.294,9.941,0.244,0.610,0.183
-0.045,-0.289,9.940,0.305,0.549,0.183
-0.014,-0.287,9.940,0.305,0.549,0.183
0.040,-0.256,9.937,0.244,0.549,0.183
0.085,-0.284,9.933,0.122,0.549,0.183
0.103,-0.299,9.941,0.122,0.549,0.122
0.060,-0.294,9.943,0.183,0.549,0.183
0.007,-0.272,9.936,0.244,0.549,0.183
0.011,-0.299,9.933,0.244,0.549,0.183
0.035,-0.289,9.937,0.244,0.549,0.122
0.066,-0.299,9.938,0.244,0.610,0.183
0.093,-0.272,9.927,0.305,0.549,0.183
0.053,-0.279,9.944,0.244,0.549,0.183
-0.001,-0.262,9.942,0.183,0.549,0.183
0.002,-0.304,9.950,0.122,0.610,0.183
0.043,-0.314,9.943,0.183,0.610,0.244
0.069,-0.283,9.933,0.244,0.549,0.183
0.078,-0.271,9.935,0.244,0.549,0.183
0.054,-0.305,9.941,0.305,0.610,0.183
0.032,-0.282,9.937,0.366,0.610,0.183
0.006,-0.260,9.948,0.305,0.610,0.244
-0.007,-0.291,9.930,0.122,0.549,0.183
0.031,-0.336,9.946,0.061,0.549,0.244
0.068,-0.271,9.941,0.244,0.549,0.183
0.101,-0.271,9.940,0.244,0.549,0.122
0.044,-0.292,9.954,0.244,0.610,0.183
0.017,-0.312,9.944,0.244,0.610,0.183
0.025,-0.281,9.938,0.244,0.610,0.183
0.029,-0.278,9.937,0.305,0.610,0.183
0.034,-0.293,9.941,0.244,0.610,0.183
0.081,-0.290,9.940,0.244,0.549,0.122
0.081,-0.257,9.933,0.244,0.549,0.183
0.042,-0.279,9.935,0.244,0.549,0.183
0.008,-0.299,9.930,0.183,0.549,0.183
0.000,-0.279,9.947,0.244,0.549,0.183
0.032,-0.290,9.938,0.244,0.549,0.183
0.060,-0.283,9.947,0.244,0.549,0.122
0.071,-0.286,9.932,0.244,0.610,0.183
0.072,-0.274,9.932,0.244,0.610,0.183
0.049,-0.293,9.936,0.244,0.549,0.183
0.011,-0.274,9.944,0.183,0.610,0.183
0.001,-0.293,9.928,0.183,0.549,0.244
0.025,-0.280,9.932,0.183,0.549,0.183
0.061,-0.291,9.938,0.244,0.549,0.183
0.062,-0.274,9.947,0.244,0.549,0.244
0.056,-0.294,9.934,0.183,0.610,0.183
0.040,-0.285,9.937,0.244,0.610,0.122
0.032,-0.277,9.934,0.305,0.549,0.244
0.021,-0.272,9.940,0.244,0.549,0.183
0.039,-0.305,9.940,0.244,0.549,0.183
0.065,-0.297,9.937,0.305,0.549,0.122
0.071,-0.271,9.932,0.244,0.549,0.183
0.044,-0.280,9.949,0.244,0.549,0.183
0.032,-0.305,9.937,0.183,0.549,0.183
0.020,-0.295,9.938,0.183,0.610,0.183
0.026,-0.268,9.933,0.244,0.610,0.183
0.044,-0.286,9.932,0.183,0.549,0.122
0.064,-0.299,9.938,0.244,0.549,0.183
0.069,-0.280,9.944,0.244,0.549,0.183
0.047,-0.272,9.939,0.244,0.549,0.183
0.024,-0.286,9.934,0.183,0.610,0.183
0.021,-0.306,9.928,0.244,0.549,0.122
0.020,-0.268,9.946,0.305,0.549,0.183
0.076,-0.263,9.932,0.244,0.549,0.244
0.077,-0.269,9.935,0.183,0.549,0.183
0.040,-0.331,9.952,0.122,0.549,0.183
0.018,-0.294,9.946,0.244,0.610,0.122
0.029,-0.284,9.937,0.305,0.549,0.183
0.032,-0.271,9.946,0.305,0.549,0.183
0.054,-0.278,9.941,0.244,0.549,0.183
0.069,-0.265,9.937,0.183,0.610,0.183
0.050,-0.285,9.938,0.183,0.549,0.183
0.019,-0.321,9.930,0.183,0.549,0.183
0.017,-0.289,9.931,0.244,0.610,0.183
0.054,-0.280,9.940,0.305,0.610,0.183
0.062,-0.254,9.942,0.305,0.549,0.183
0.053,-0.256,9.944,0.183,0.549,0.183
0.037,-0.290,9.945,0.122,0.610,0.183
0.032,-0.314,9.939,0.122,0.549,0.183
0.045,-0.302,9.940,0.305,0.549,0.244
0.048,-0.255,9.941,0.244,0.549,0.183
0.047,-0.301,9.940,0.244,0.610,0.122
0.050,-0.282,9.934,0.244,0.610,0.183
0.044,-0.286,9.932,0.244,0.610,0.183
0.017,-0.277,9.939,0.244,0.610,0.183
0.016,-0.298,9.940,0.244,0.549,0.183
0.041,-0.281,9.941,0.244,0.549,0.122
0.054,-0.277,9.938,0.244,0.549,0.183
0.053,-0.305,9.946,0.183,0.549,0.183
0.052,-0.303,9.946,0.244,0.549,0.183
0.038,-0.278,9.938,0.244,0.549,0.183
0.029,-0.284,9.941,0.244,0.549,0.244
0.021,-0.306,9.928,0.244,0.549,0.183
0.038,-0.281,9.941,0.244,0.549,0.122
0.066,-0.269,9.941,0.244,0.549,0.183
0.066,-0.293,9.943,0.244,0.549,0.183
0.044,-0.275,9.951,0.305,0.549,0.183
0.035,-0.274,9.947,0.244,0.549,0.183
0.029,-0.271,9.935,0.183,0.610,0.122
0.010,-0.307,9.937,0.183,0.549,0.244
0.019,-0.302,9.945,0.244,0.549,0.183
0.059,-0.293,9.941,0.305,0.549,0.183
0.087,-0.283,9.956,0.305,0.610,0.183
0.059,-0.268,9.951,0.305,0.549,0.183
0.027,-0.261,9.937,0.183,0.549,0.183
0.008,-0.315,9.938,0.122,0.549,0.183
0.010,-0.306,9.936,0.183,0.549,0.183
0.035,-0.278,9.941,0.244,0.549,0.183
0.078,-0.303,9.934,0.305,0.549,0.183
0.090,-0.287,9.940,0.305,0.549,0.183
0.057,-0.260,9.940,0.244,0.549,0.244
-0.003,-0.284,9.940,0.061,0.549,0.183
-0.010,-0.356,9.938,0.183,0.549,0.183
0.047,-0.300,9.928,0.305,0.610,0.183
0.091,-0.262,9.916,0.366,0.610,0.183
0.096,-0.266,9.934,0.305,0.549,0.183
0.028,-0.272,9.937,0.183,0.549,0.244
-0.006,-0.302,9.935,0.122,0.549,0.183
-0.004,-0.314,9.944,0.183,0.549,0.122
0.045,-0.296,9.939,0.366,0.549,0.244
0.095,-0.265,9.944,0.366,0.549,0.183
0.085,-0.237,9.941,0.244,0.610,0.183
0.043,-0.284,9.933,0.122,0.610,0.244
-0.019,-0.321,9.940,0.122,0.549,0.183
-0.017,-0.335,9.949,0.305,0.549,0.183
0.048,-0.275,9.941,0.366,0.610,0.183
0.090,-0.246,9.933,0.305,0.610,0.122
0.088,-0.247,9.937,0.183,0.549,0.183
0.026,-0.311,9.942,0.061,0.549,0.183
0.009,-0.330,9.941,0.244,0.549,0.183
0.023,-0.306,9.925,0.427,0.610,0.183
0.023,-0.204,9.944,0.366,0.610,0.183
0.053,-0.276,9.934,0.061,0.488,0.244
0.060,-0.345,9.935,0.061,0.549,0.183
0.086,-0.336,9.931,0.305,0.610,0.244
0.063,-0.254,9.932,0.427,0.610,0.183
0.005,-0.218,9.945,0.305,0.610,0.122
0.013,-0.297,9.934,0.122,0.549,0.183
0.034,-0.319,9.944,0.183,0.549,0.183
0.041,-0.317,9.941,0.244,0.549,0.122
0.081,-0.249,9.937,0.305,0.549,0.183
0.093,-0.268,9.928,0.244,0.549,0.183
0.063,-0.281,9.933,0.183,0.549,0.183
0.023,-0.314,9.934,0.183,0.610,0.183
-0.001,-0.290,9.939,0.244,0.610,0.183
0.014,-0.263,9.953,0.305,0.549,0.183
0.041,-0.281,9.940,0.244,0.549,0.183
0.074,-0.309,9.944,0.244,0.549,0.183
0.083,-0.290,9.944,0.244,0.549,0.244
0.050,-0.287,9.947,0.244,0.549,0.183
0.008,-0.289,9.946,0.244,0.610,0.183
-0.001,-0.281,9.943,0.244,0.549,0.183
0.023,-0.300,9.942,0.183,0.549,0.183
0.059,-0.299,9.943,0.183,0.549,0.244
0.081,-0.285,9.940,0.244,0.549,0.183
0.058,-0.269,9.937,0.244,0.549,0.183
0.042,-0.278,9.943,0.183,0.610,0.183
0.029,-0.296,9.938,0.244,0.549,0.244
0.008,-0.283,9.941,0.183,0.549,0.183
0.028,-0.266,9.945,0.244,0.610,0.183
0.067,-0.286,9.932,0.183,0.549,0.183
0.083,-0.303,9.938,0.183,0.549,0.183
0.053,-0.291,9.950,0.244,0.610,0.183
0.031,-0.280,9.935,0.244,0.610,0.183
0.008,-0.272,9.938,0.244,0.549,0.122
0.016,-0.302,9.940,0.244,0.549,0.183
0.038,-0.290,9.928,0.244,0.610,0.183
0.060,-0.272,9.948,0.244,0.610,0.183
0.085,-0.248,9.935,0.183,0.610,0.183
0.045,-0.291,9.944,0.122,0.549,0.183
0.023,-0.332,9.940,0.244,0.549,0.183
0.034,-0.301,9.944,0.366,0.610,0.183
0.047,-0.235,9.932,0.366,0.610,0.183
0.075,-0.278,9.944,0.244,0.549,0.183
0.063,-0.289,9.935,0.183,0.549,0.183
0.026,-0.301,9.941,0.183,0.549,0.244
0.003,-0.299,9.934,0.244,0.610,0.122
0.018,-0.314,9.939,0.305,0.610,0.122
0.050,-0.248,9.938,0.305,0.549,0.183
0.087,-0.239,9.949,0.183,0.549,0.183
0.096,-0.306,9.937,0.061,0.549,0.244
0.032,-0.317,9.943,0.183,0.610,0.183
0.004,-0.306,9.947,0.305,0.610,0.183
-0.017,-0.259,9.944,0.366,0.610,0.122
0.023,-0.285,9.941,0.244,0.549,0.183
0.110,-0.262,9.944,0.244,0.549,0.183
0.114,-0.275,9.940,0.122,0.549,0.244
0.041,-0.291,9.935,0.122,0.549,0.183
-0.015,-0.315,9.941,0.183,0.549,0.183
-0.025,-0.290,9.955,0.244,0.549,0.183
0.023,-0.294,9.943,0.305,0.549,0.183
0.086,-0.260,9.950,0.305,0.549,0.122
0.144,-0.262,9.949,0.244,0.549,0.183
0.062,-0.283,9.939,0.183,0.549,0.183
-0.017,-0.309,9.944,0.183,0.549,0.244
-0.031,-0.289,9.937,0.244,0.549,0.244
-0.001,-0.280,9.932,0.305,0.549,0.122
0.065,-0.289,9.935,0.305,0.549,0.122
0.162,-0.265,9.944,0.244,0.549,0.183
0.095,-0.242,9.931,0.183,0.549,0.183
-0.008,-0.317,9.946,0.061,0.549,0.183
